@relation LoLDiamondData
@attribute gameId real
@attribute blueWins real
@attribute blueWardsPlaced real
@attribute blueWardsDestroyed real
@attribute blueFirstBlood real
@attribute blueKills real
@attribute blueDeaths real
@attribute blueAssists real
@attribute blueEliteMonsters real
@attribute blueDragons real
@attribute blueHeralds real
@attribute blueTowersDestroyed real
@attribute blueTotalGold real
@attribute blueAvgLevel real
@attribute blueTotalExperience real
@attribute blueTotalMinionsKilled real
@attribute blueTotalJungleMinionsKilled real
@attribute blueGoldDiff real
@attribute blueExperienceDiff real
@attribute blueCSPerMin real
@attribute blueGoldPerMin real
@attribute redWardsPlaced real
@attribute redWardsDestroyed real
@attribute redFirstBlood real
@attribute redKills real
@attribute redDeaths real
@attribute redAssists real
@attribute redEliteMonsters real
@attribute redDragons real
@attribute redHeralds real
@attribute redTowersDestroyed real
@attribute redTotalGold real
@attribute redAvgLevel real
@attribute redTotalExperience real
@attribute redTotalMinionsKilled real
@attribute redTotalJungleMinionsKilled real
@attribute redGoldDiff real
@attribute redExperienceDiff real
@attribute redCSPerMin real
@attribute redGoldPerMin real
@data
4521606449.0,1.0,12.0,4.0,1.0,10.0,6.0,11.0,0.0,0.0,0.0,0.0,18156.0,7.4,19293.0,238.0,48.0,2052.0,1084.0,23.8,1815.6,20.0,3.0,0.0,6.0,10.0,4.0,0.0,0.0,0.0,0.0,16104.0,6.8,18209.0,240.0,40.0,-2052.0,-1084.0,24.0,1610.4
4526171046.0,1.0,15.0,3.0,0.0,8.0,3.0,9.0,0.0,0.0,0.0,0.0,18334.0,7.0,19209.0,232.0,40.0,3770.0,1556.0,23.2,1833.4,37.0,1.0,1.0,3.0,8.0,2.0,1.0,1.0,0.0,0.0,14564.0,6.8,17653.0,195.0,59.0,-3770.0,-1556.0,19.5,1456.4
4527487988.0,0.0,64.0,2.0,1.0,6.0,7.0,9.0,0.0,0.0,0.0,0.0,16054.0,6.6,17023.0,202.0,52.0,-849.0,-603.0,20.2,1605.4,15.0,4.0,0.0,7.0,6.0,7.0,1.0,1.0,0.0,0.0,16903.0,6.8,17626.0,215.0,46.0,849.0,603.0,21.5,1690.3
4507103661.0,1.0,13.0,1.0,1.0,8.0,7.0,6.0,1.0,0.0,1.0,1.0,18271.0,6.8,18004.0,223.0,46.0,1656.0,95.0,22.3,1827.1,13.0,0.0,0.0,7.0,8.0,6.0,1.0,1.0,0.0,0.0,16615.0,7.0,17909.0,226.0,54.0,-1656.0,-95.0,22.6,1661.5
4525539438.0,0.0,17.0,2.0,0.0,5.0,11.0,3.0,0.0,0.0,0.0,0.0,15645.0,6.8,16821.0,203.0,42.0,-2328.0,-1524.0,20.3,1564.5,18.0,3.0,1.0,11.0,5.0,13.0,1.0,1.0,0.0,0.0,17973.0,6.8,18345.0,209.0,40.0,2328.0,1524.0,20.9,1797.3
4518364742.0,1.0,17.0,3.0,1.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,17816.0,7.2,20228.0,244.0,61.0,4677.0,4588.0,24.4,1781.6,13.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13139.0,6.6,15640.0,216.0,39.0,-4677.0,-4588.0,21.6,1313.9
4521223652.0,1.0,15.0,1.0,0.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,15237.0,7.0,17965.0,205.0,60.0,724.0,2025.0,20.5,1523.7,49.0,3.0,1.0,3.0,4.0,4.0,1.0,0.0,1.0,0.0,14513.0,6.2,15940.0,206.0,32.0,-724.0,-2025.0,20.6,1451.3
4519300992.0,1.0,12.0,7.0,1.0,5.0,3.0,5.0,1.0,0.0,1.0,0.0,15740.0,7.0,17908.0,220.0,48.0,1154.0,971.0,22.0,1574.0,18.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,0.0,0.0,14586.0,6.8,16937.0,225.0,56.0,-1154.0,-971.0,22.5,1458.6
4513996246.0,0.0,20.0,1.0,0.0,6.0,2.0,7.0,1.0,1.0,0.0,0.0,15949.0,6.6,17392.0,198.0,42.0,919.0,-36.0,19.8,1594.9,13.0,1.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,15030.0,6.8,17428.0,211.0,57.0,-919.0,36.0,21.1,1503.0
4500155782.0,1.0,16.0,4.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,17250.0,7.2,18870.0,255.0,55.0,160.0,999.0,25.5,1725.0,15.0,2.0,1.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,17090.0,6.8,17871.0,231.0,52.0,-160.0,-999.0,23.1,1709.0
4513103851.0,0.0,17.0,2.0,1.0,7.0,7.0,8.0,1.0,1.0,0.0,0.0,17191.0,6.8,17267.0,206.0,48.0,-347.0,-2753.0,20.6,1719.1,14.0,1.0,0.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,17538.0,7.6,20020.0,212.0,68.0,347.0,2753.0,21.2,1753.8
4513689722.0,1.0,12.0,4.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,17512.0,7.4,20540.0,283.0,67.0,3122.0,3276.0,28.3,1751.2,13.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,14390.0,6.6,17264.0,244.0,40.0,-3122.0,-3276.0,24.4,1439.0
4523384060.0,0.0,11.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,15336.0,7.0,17953.0,253.0,43.0,-761.0,-10.0,25.3,1533.6,14.0,1.0,0.0,4.0,3.0,5.0,1.0,0.0,1.0,0.0,16097.0,6.8,17963.0,219.0,52.0,761.0,10.0,21.9,1609.7
4515307437.0,0.0,15.0,1.0,0.0,3.0,14.0,1.0,1.0,1.0,0.0,0.0,14143.0,6.2,15352.0,205.0,46.0,-6445.0,-4329.0,20.5,1414.3,14.0,3.0,1.0,14.0,3.0,14.0,1.0,0.0,1.0,0.0,20588.0,7.4,19681.0,209.0,66.0,6445.0,4329.0,20.9,2058.8
4512466061.0,1.0,17.0,2.0,1.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,16092.0,6.8,18020.0,222.0,47.0,262.0,611.0,22.2,1609.2,15.0,0.0,0.0,5.0,5.0,7.0,1.0,1.0,0.0,0.0,15830.0,6.8,17409.0,191.0,62.0,-262.0,-611.0,19.1,1583.0
4512161240.0,1.0,17.0,5.0,1.0,8.0,7.0,4.0,1.0,0.0,1.0,0.0,17505.0,7.2,19027.0,236.0,48.0,1014.0,850.0,23.6,1750.5,18.0,2.0,0.0,7.0,8.0,5.0,1.0,1.0,0.0,0.0,16491.0,7.0,18177.0,201.0,60.0,-1014.0,-850.0,20.1,1649.1
4525777991.0,0.0,17.0,1.0,1.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,15005.0,6.8,17143.0,213.0,47.0,-1022.0,-1253.0,21.3,1500.5,12.0,2.0,0.0,6.0,4.0,7.0,2.0,1.0,1.0,0.0,16027.0,7.0,18396.0,230.0,43.0,1022.0,1253.0,23.0,1602.7
4525813376.0,0.0,53.0,5.0,0.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,15189.0,7.0,17359.0,195.0,48.0,-4907.0,-2701.0,19.5,1518.9,18.0,3.0,1.0,11.0,5.0,8.0,1.0,1.0,0.0,1.0,20096.0,7.4,20060.0,250.0,51.0,4907.0,2701.0,25.0,2009.6
4521070100.0,0.0,14.0,1.0,0.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,16945.0,7.4,18652.0,218.0,53.0,1978.0,1936.0,21.8,1694.5,26.0,1.0,1.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0,14967.0,6.6,16716.0,188.0,44.0,-1978.0,-1936.0,18.8,1496.7
4512098685.0,0.0,20.0,3.0,1.0,12.0,10.0,20.0,0.0,0.0,0.0,0.0,18269.0,6.4,16542.0,198.0,35.0,1032.0,-617.0,19.8,1826.9,17.0,3.0,0.0,10.0,12.0,9.0,0.0,0.0,0.0,0.0,17237.0,6.8,17159.0,202.0,36.0,-1032.0,617.0,20.2,1723.7
4517707806.0,1.0,18.0,5.0,0.0,4.0,2.0,3.0,1.0,0.0,1.0,0.0,16697.0,7.4,19455.0,235.0,60.0,2799.0,2965.0,23.5,1669.7,89.0,5.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,13898.0,6.8,16490.0,200.0,44.0,-2799.0,-2965.0,20.0,1389.8
4514363015.0,0.0,16.0,2.0,1.0,4.0,8.0,5.0,1.0,1.0,0.0,0.0,15179.0,6.8,16562.0,220.0,49.0,-2967.0,-4209.0,22.0,1517.9,43.0,2.0,0.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0,18146.0,7.6,20771.0,266.0,54.0,2967.0,4209.0,26.6,1814.6
4522113197.0,0.0,13.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,14664.0,6.8,16863.0,218.0,41.0,-1770.0,-1276.0,21.8,1466.4,18.0,2.0,0.0,4.0,3.0,4.0,1.0,0.0,1.0,0.0,16434.0,7.0,18139.0,219.0,63.0,1770.0,1276.0,21.9,1643.4
4527400475.0,1.0,14.0,2.0,1.0,6.0,5.0,5.0,1.0,1.0,0.0,0.0,17375.0,7.0,17881.0,225.0,55.0,1825.0,243.0,22.5,1737.5,50.0,4.0,0.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0,15550.0,7.0,17638.0,199.0,44.0,-1825.0,-243.0,19.9,1555.0
4510971927.0,1.0,12.0,4.0,0.0,9.0,4.0,8.0,1.0,1.0,0.0,0.0,17524.0,7.0,18825.0,258.0,30.0,2764.0,2121.0,25.8,1752.4,16.0,1.0,1.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,14760.0,6.4,16704.0,208.0,34.0,-2764.0,-2121.0,20.8,1476.0
4524838137.0,1.0,16.0,0.0,0.0,10.0,8.0,9.0,0.0,0.0,0.0,0.0,18033.0,7.2,18634.0,201.0,52.0,1324.0,1692.0,20.1,1803.3,13.0,3.0,1.0,8.0,10.0,8.0,1.0,0.0,1.0,0.0,16709.0,6.8,16942.0,185.0,56.0,-1324.0,-1692.0,18.5,1670.9
4525545485.0,1.0,14.0,1.0,1.0,9.0,7.0,9.0,0.0,0.0,0.0,0.0,18880.0,7.0,19278.0,235.0,54.0,2690.0,2514.0,23.5,1888.0,17.0,2.0,0.0,7.0,9.0,9.0,1.0,1.0,0.0,0.0,16190.0,6.6,16764.0,193.0,43.0,-2690.0,-2514.0,19.3,1619.0
4506913159.0,1.0,43.0,2.0,0.0,10.0,6.0,17.0,1.0,1.0,0.0,0.0,18751.0,7.2,19155.0,232.0,52.0,1520.0,1168.0,23.2,1875.1,15.0,5.0,1.0,6.0,10.0,8.0,0.0,0.0,0.0,0.0,17231.0,6.8,17987.0,232.0,51.0,-1520.0,-1168.0,23.2,1723.1
4526845553.0,1.0,35.0,4.0,0.0,6.0,7.0,4.0,1.0,0.0,1.0,0.0,16150.0,6.8,18167.0,213.0,57.0,-830.0,-448.0,21.3,1615.0,14.0,1.0,1.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,16980.0,7.0,18615.0,226.0,52.0,830.0,448.0,22.6,1698.0
4492577817.0,0.0,14.0,4.0,1.0,3.0,9.0,2.0,1.0,1.0,0.0,0.0,13769.0,6.2,15094.0,174.0,54.0,-4147.0,-3023.0,17.4,1376.9,16.0,4.0,0.0,9.0,3.0,7.0,0.0,0.0,0.0,0.0,17916.0,7.0,18117.0,217.0,48.0,4147.0,3023.0,21.7,1791.6
4525337352.0,1.0,14.0,4.0,0.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,15202.0,7.0,18246.0,240.0,56.0,-947.0,1016.0,24.0,1520.2,17.0,2.0,1.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,16149.0,6.8,17230.0,231.0,46.0,947.0,-1016.0,23.1,1614.9
4513306375.0,0.0,10.0,3.0,0.0,5.0,10.0,7.0,1.0,1.0,0.0,0.0,14885.0,6.4,15463.0,170.0,41.0,-3695.0,-4018.0,17.0,1488.5,19.0,1.0,1.0,10.0,5.0,8.0,1.0,0.0,1.0,0.0,18580.0,7.2,19481.0,241.0,59.0,3695.0,4018.0,24.1,1858.0
4515543803.0,0.0,18.0,3.0,0.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,15847.0,6.6,16305.0,199.0,36.0,-1252.0,-1190.0,19.9,1584.7,16.0,5.0,1.0,6.0,7.0,6.0,1.0,0.0,1.0,0.0,17099.0,6.6,17495.0,231.0,51.0,1252.0,1190.0,23.1,1709.9
4498537692.0,1.0,37.0,8.0,1.0,7.0,4.0,8.0,0.0,0.0,0.0,0.0,16708.0,7.2,19294.0,212.0,45.0,1371.0,1179.0,21.2,1670.8,14.0,1.0,0.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,15337.0,6.8,18115.0,238.0,39.0,-1371.0,-1179.0,23.8,1533.7
4509069463.0,1.0,15.0,3.0,1.0,7.0,5.0,8.0,2.0,1.0,1.0,0.0,17788.0,7.0,18965.0,248.0,53.0,1767.0,1408.0,24.8,1778.8,11.0,1.0,0.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,16021.0,7.0,17557.0,221.0,56.0,-1767.0,-1408.0,22.1,1602.1
4523826752.0,1.0,18.0,3.0,1.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,16988.0,6.6,17774.0,213.0,40.0,1605.0,755.0,21.3,1698.8,15.0,2.0,0.0,5.0,9.0,4.0,2.0,1.0,1.0,0.0,15383.0,6.6,17019.0,203.0,48.0,-1605.0,-755.0,20.3,1538.3
4523620825.0,1.0,14.0,4.0,1.0,13.0,3.0,13.0,1.0,1.0,0.0,2.0,22049.0,7.4,19632.0,243.0,51.0,8532.0,5876.0,24.3,2204.9,15.0,2.0,0.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,13517.0,5.8,13756.0,165.0,46.0,-8532.0,-5876.0,16.5,1351.7
4526437692.0,1.0,17.0,0.0,1.0,7.0,9.0,11.0,0.0,0.0,0.0,0.0,16752.0,7.0,18525.0,226.0,42.0,-753.0,-299.0,22.6,1675.2,14.0,1.0,0.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,17505.0,7.0,18824.0,225.0,51.0,753.0,299.0,22.5,1750.5
4523339040.0,1.0,18.0,5.0,1.0,9.0,2.0,8.0,2.0,1.0,1.0,0.0,18318.0,7.2,19194.0,228.0,46.0,4446.0,3448.0,22.8,1831.8,20.0,1.0,0.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,13872.0,6.4,15746.0,188.0,41.0,-4446.0,-3448.0,18.8,1387.2
4499984272.0,0.0,21.0,3.0,0.0,4.0,8.0,7.0,0.0,0.0,0.0,0.0,14655.0,6.6,16541.0,208.0,37.0,-3142.0,-2633.0,20.8,1465.5,20.0,3.0,1.0,8.0,4.0,17.0,1.0,0.0,1.0,0.0,17797.0,7.2,19174.0,216.0,56.0,3142.0,2633.0,21.6,1779.7
4506946392.0,1.0,14.0,0.0,0.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,14321.0,6.0,15077.0,167.0,43.0,-2695.0,-2572.0,16.7,1432.1,15.0,1.0,1.0,8.0,5.0,10.0,0.0,0.0,0.0,0.0,17016.0,7.0,17649.0,181.0,54.0,2695.0,2572.0,18.1,1701.6
4526164537.0,0.0,17.0,2.0,0.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,14434.0,6.6,15829.0,183.0,40.0,-4603.0,-2667.0,18.3,1443.4,17.0,4.0,1.0,8.0,4.0,11.0,2.0,1.0,1.0,1.0,19037.0,7.0,18496.0,212.0,48.0,4603.0,2667.0,21.2,1903.7
4522083891.0,0.0,14.0,5.0,1.0,12.0,9.0,10.0,1.0,1.0,0.0,0.0,18910.0,7.2,18538.0,203.0,47.0,1454.0,1187.0,20.3,1891.0,15.0,1.0,0.0,9.0,12.0,14.0,0.0,0.0,0.0,0.0,17456.0,7.0,17351.0,185.0,40.0,-1454.0,-1187.0,18.5,1745.6
4520891327.0,0.0,15.0,0.0,0.0,5.0,4.0,5.0,1.0,1.0,0.0,0.0,15740.0,7.0,17449.0,206.0,56.0,-312.0,-473.0,20.6,1574.0,13.0,2.0,1.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,16052.0,6.8,17922.0,229.0,47.0,312.0,473.0,22.9,1605.2
4503653541.0,0.0,20.0,0.0,1.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,15428.0,6.8,16724.0,201.0,46.0,-491.0,-1417.0,20.1,1542.8,35.0,5.0,0.0,5.0,6.0,4.0,1.0,1.0,0.0,0.0,15919.0,6.8,18141.0,211.0,62.0,491.0,1417.0,21.1,1591.9
4510696866.0,0.0,16.0,2.0,0.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,15577.0,6.8,17244.0,207.0,48.0,124.0,-46.0,20.7,1557.7,23.0,3.0,1.0,4.0,5.0,5.0,2.0,1.0,1.0,0.0,15453.0,6.8,17290.0,220.0,52.0,-124.0,46.0,22.0,1545.3
4518337349.0,0.0,19.0,1.0,1.0,8.0,11.0,10.0,1.0,0.0,1.0,0.0,17282.0,7.0,17712.0,222.0,48.0,-1008.0,-810.0,22.2,1728.2,16.0,4.0,0.0,11.0,8.0,7.0,1.0,1.0,0.0,0.0,18290.0,7.0,18522.0,220.0,48.0,1008.0,810.0,22.0,1829.0
4495284570.0,1.0,17.0,4.0,0.0,7.0,5.0,10.0,1.0,1.0,0.0,0.0,17009.0,6.8,17881.0,222.0,40.0,1121.0,836.0,22.2,1700.9,15.0,4.0,1.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,15888.0,6.8,17045.0,228.0,52.0,-1121.0,-836.0,22.8,1588.8
4510083368.0,0.0,15.0,1.0,0.0,6.0,13.0,5.0,0.0,0.0,0.0,0.0,16345.0,6.8,17662.0,209.0,42.0,-2154.0,-2348.0,20.9,1634.5,15.0,1.0,1.0,13.0,6.0,13.0,0.0,0.0,0.0,0.0,18499.0,7.4,20010.0,225.0,36.0,2154.0,2348.0,22.5,1849.9
4511356248.0,1.0,12.0,5.0,0.0,5.0,9.0,7.0,0.0,0.0,0.0,0.0,16142.0,7.2,17532.0,237.0,44.0,-1711.0,-1086.0,23.7,1614.2,17.0,5.0,1.0,9.0,5.0,12.0,2.0,1.0,1.0,0.0,17853.0,7.2,18618.0,195.0,56.0,1711.0,1086.0,19.5,1785.3
4527136239.0,0.0,19.0,6.0,1.0,13.0,7.0,14.0,1.0,1.0,0.0,0.0,18839.0,7.2,18977.0,189.0,53.0,1144.0,944.0,18.9,1883.9,16.0,3.0,0.0,7.0,13.0,7.0,0.0,0.0,0.0,0.0,17695.0,7.0,18033.0,228.0,40.0,-1144.0,-944.0,22.8,1769.5
4515989660.0,1.0,19.0,1.0,1.0,11.0,4.0,10.0,1.0,1.0,0.0,0.0,17570.0,7.2,18349.0,226.0,43.0,2414.0,2407.0,22.6,1757.0,12.0,3.0,0.0,4.0,11.0,5.0,0.0,0.0,0.0,0.0,15156.0,6.4,15942.0,219.0,44.0,-2414.0,-2407.0,21.9,1515.6
4526750578.0,0.0,36.0,4.0,0.0,7.0,10.0,8.0,0.0,0.0,0.0,0.0,15265.0,6.0,14533.0,161.0,28.0,-2627.0,-2458.0,16.1,1526.5,18.0,2.0,1.0,10.0,7.0,16.0,0.0,0.0,0.0,0.0,17892.0,6.6,16991.0,218.0,37.0,2627.0,2458.0,21.8,1789.2
4527479817.0,1.0,36.0,3.0,0.0,3.0,5.0,2.0,2.0,1.0,1.0,0.0,15581.0,7.0,18847.0,233.0,72.0,-353.0,-280.0,23.3,1558.1,18.0,9.0,1.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,15934.0,7.4,19127.0,228.0,48.0,353.0,280.0,22.8,1593.4
4492487479.0,0.0,13.0,3.0,0.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0,16514.0,7.2,18198.0,211.0,52.0,1232.0,1358.0,21.1,1651.4,14.0,2.0,1.0,5.0,7.0,3.0,1.0,1.0,0.0,0.0,15282.0,6.6,16840.0,215.0,48.0,-1232.0,-1358.0,21.5,1528.2
4526435139.0,1.0,19.0,7.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0,16127.0,6.8,18248.0,235.0,64.0,1071.0,644.0,23.5,1612.7,23.0,2.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,15056.0,6.6,17604.0,212.0,41.0,-1071.0,-644.0,21.2,1505.6
4513426543.0,1.0,39.0,3.0,0.0,10.0,6.0,10.0,1.0,1.0,0.0,0.0,17831.0,7.2,19052.0,198.0,48.0,2233.0,3109.0,19.8,1783.1,14.0,2.0,1.0,6.0,10.0,9.0,0.0,0.0,0.0,0.0,15598.0,6.6,15943.0,204.0,40.0,-2233.0,-3109.0,20.4,1559.8
4521364269.0,1.0,16.0,1.0,1.0,6.0,0.0,5.0,1.0,1.0,0.0,0.0,17002.0,7.2,19584.0,227.0,59.0,4376.0,4106.0,22.7,1700.2,18.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12626.0,6.2,15478.0,184.0,48.0,-4376.0,-4106.0,18.4,1262.6
4508816408.0,1.0,13.0,4.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,16931.0,7.2,19352.0,222.0,50.0,1931.0,2084.0,22.2,1693.1,30.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,15000.0,6.8,17268.0,222.0,67.0,-1931.0,-2084.0,22.2,1500.0
4515217487.0,1.0,18.0,0.0,1.0,11.0,5.0,11.0,0.0,0.0,0.0,0.0,19267.0,7.2,19780.0,257.0,50.0,2669.0,2743.0,25.7,1926.7,10.0,0.0,0.0,5.0,11.0,4.0,2.0,1.0,1.0,0.0,16598.0,6.6,17037.0,205.0,41.0,-2669.0,-2743.0,20.5,1659.8
4526078316.0,1.0,33.0,5.0,1.0,10.0,4.0,11.0,1.0,1.0,0.0,0.0,17593.0,7.0,17874.0,190.0,41.0,2596.0,1052.0,19.0,1759.3,20.0,4.0,0.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0,14997.0,6.6,16822.0,207.0,52.0,-2596.0,-1052.0,20.7,1499.7
4525547505.0,1.0,15.0,0.0,0.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,16950.0,7.0,18151.0,218.0,32.0,1081.0,1757.0,21.8,1695.0,16.0,3.0,1.0,6.0,9.0,8.0,1.0,1.0,0.0,0.0,15869.0,6.4,16394.0,183.0,59.0,-1081.0,-1757.0,18.3,1586.9
4526560120.0,0.0,14.0,2.0,1.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,13829.0,6.4,16293.0,171.0,48.0,-2523.0,-2080.0,17.1,1382.9,15.0,1.0,0.0,6.0,4.0,6.0,1.0,1.0,0.0,0.0,16352.0,6.8,18373.0,222.0,52.0,2523.0,2080.0,22.2,1635.2
4504872920.0,0.0,15.0,2.0,1.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,16478.0,6.8,17590.0,254.0,44.0,1207.0,-488.0,25.4,1647.8,38.0,3.0,0.0,3.0,5.0,6.0,2.0,1.0,1.0,0.0,15271.0,7.2,18078.0,212.0,72.0,-1207.0,488.0,21.2,1527.1
4522519363.0,1.0,16.0,4.0,0.0,5.0,3.0,4.0,1.0,1.0,0.0,0.0,16338.0,7.2,19137.0,234.0,60.0,1106.0,1309.0,23.4,1633.8,18.0,1.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,15232.0,6.8,17828.0,228.0,60.0,-1106.0,-1309.0,22.8,1523.2
4515867016.0,1.0,13.0,2.0,0.0,4.0,3.0,6.0,1.0,1.0,0.0,0.0,14972.0,6.8,17357.0,201.0,49.0,-266.0,-613.0,20.1,1497.2,37.0,1.0,1.0,3.0,4.0,4.0,1.0,0.0,1.0,0.0,15238.0,7.0,17970.0,233.0,46.0,266.0,613.0,23.3,1523.8
4517776994.0,1.0,63.0,4.0,0.0,6.0,2.0,6.0,1.0,1.0,0.0,0.0,16152.0,7.0,18649.0,228.0,53.0,1069.0,1104.0,22.8,1615.2,11.0,19.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,15083.0,6.8,17545.0,238.0,46.0,-1069.0,-1104.0,23.8,1508.3
4518869333.0,0.0,14.0,1.0,0.0,7.0,8.0,4.0,1.0,1.0,0.0,0.0,17209.0,6.8,17808.0,229.0,37.0,1710.0,1298.0,22.9,1720.9,14.0,0.0,1.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,15499.0,6.4,16510.0,166.0,46.0,-1710.0,-1298.0,16.6,1549.9
4517882103.0,0.0,16.0,0.0,0.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,17084.0,7.0,17884.0,224.0,52.0,-100.0,-120.0,22.4,1708.4,16.0,3.0,1.0,8.0,7.0,10.0,1.0,1.0,0.0,0.0,17184.0,7.0,18004.0,207.0,59.0,100.0,120.0,20.7,1718.4
4520027392.0,1.0,33.0,4.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,15073.0,7.2,17942.0,198.0,56.0,-556.0,-442.0,19.8,1507.3,24.0,1.0,0.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,15629.0,7.2,18384.0,226.0,48.0,556.0,442.0,22.6,1562.9
4520736346.0,1.0,13.0,2.0,1.0,11.0,9.0,9.0,0.0,0.0,0.0,0.0,17795.0,7.4,18920.0,164.0,63.0,-274.0,304.0,16.4,1779.5,14.0,1.0,0.0,9.0,11.0,9.0,0.0,0.0,0.0,0.0,18069.0,7.0,18616.0,237.0,46.0,274.0,-304.0,23.7,1806.9
4519835151.0,0.0,19.0,3.0,0.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,16404.0,6.8,18053.0,231.0,40.0,-554.0,174.0,23.1,1640.4,17.0,4.0,1.0,9.0,6.0,9.0,2.0,1.0,1.0,0.0,16958.0,6.8,17879.0,204.0,41.0,554.0,-174.0,20.4,1695.8
4513147023.0,0.0,20.0,4.0,1.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,15119.0,6.8,18065.0,211.0,56.0,-542.0,-1235.0,21.1,1511.9,21.0,4.0,0.0,6.0,4.0,4.0,1.0,1.0,0.0,0.0,15661.0,7.4,19300.0,224.0,54.0,542.0,1235.0,22.4,1566.1
4526246289.0,1.0,16.0,4.0,0.0,8.0,5.0,11.0,0.0,0.0,0.0,0.0,17770.0,7.0,17974.0,228.0,55.0,1753.0,963.0,22.8,1777.0,86.0,5.0,1.0,5.0,8.0,6.0,0.0,0.0,0.0,0.0,16017.0,6.8,17011.0,233.0,40.0,-1753.0,-963.0,23.3,1601.7
4525627724.0,0.0,14.0,0.0,1.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,15212.0,6.8,17204.0,202.0,59.0,-1718.0,-1922.0,20.2,1521.2,17.0,1.0,0.0,6.0,3.0,8.0,1.0,0.0,1.0,0.0,16930.0,7.0,19126.0,201.0,64.0,1718.0,1922.0,20.1,1693.0
4515856568.0,0.0,12.0,5.0,1.0,5.0,9.0,3.0,1.0,1.0,0.0,0.0,15781.0,6.8,17614.0,203.0,60.0,-1980.0,-1595.0,20.3,1578.1,46.0,1.0,0.0,9.0,5.0,11.0,0.0,0.0,0.0,0.0,17761.0,7.2,19209.0,228.0,44.0,1980.0,1595.0,22.8,1776.1
4505704302.0,0.0,16.0,4.0,0.0,3.0,6.0,2.0,1.0,0.0,1.0,0.0,15524.0,6.6,17326.0,217.0,58.0,-645.0,-1495.0,21.7,1552.4,41.0,1.0,1.0,6.0,3.0,5.0,1.0,1.0,0.0,0.0,16169.0,7.2,18821.0,200.0,70.0,645.0,1495.0,20.0,1616.9
